time_step Part Qart Part_m Qart_m Pv_m Qv_m Pv Qv Pmyocardial Pmyocardial_scaled
94 2728.91128 1.37882433 0 0 25576.4202 25576.4202
95 2793.44087 1.36538873 0 0 25221.705 25221.705
96 2616.79038 1.14236909 0 0 24890.5756 24890.5756
97 2296.70763 0.800376161 0 0 24732.0069 24732.0069
98 1988.10761 0.484033784 0 0 24816.5261 24816.5261
99 1820.0449 0.294183239 0 0 25131.7939 25131.7939
100 -2995.81835 -9.93181832 0 0 33495.5942 33495.5942
101 3839.61752 -1.45916805 0 0 38163.9664 38163.9664
102 5187.71325 -5.82683992 0 0 46888.3324 46888.3324
103 8858.52828 -8.99511741 0 0 59885.4403 59885.4403
104 15976.0776 -10.3522153 0 0 76617.0261 76617.0261
105 27035.415 -9.65424366 0 0 95883.0008 95883.0008
106 41786.899 -7.12273346 0 0 116107.928 116107.928
107 59308.7347 -3.39886291 0 0 135724.158 135724.158
108 78249.3218 0.629783467 0 0 153531.977 153531.977
109 96683.1079 3.05469249 0 0 169721.766 169721.766
110 115390.918 6.81409039 0 0 182624.201 182624.201
111 131238.543 7.34968081 0 0 193742.021 193742.021
112 145028.777 6.66628909 0 0 203861.115 203861.115
113 157144.852 5.23644562 0 0 213723.806 213723.806
114 168213.969 3.64043045 0 0 223822.366 223822.366
115 178860.645 2.35507656 0 0 234328.053 234328.053
116 189520.017 1.61648998 0 0 245151.844 245151.844
117 199985.361 0.598413846 0 0 256702.777 256702.777
118 211680.69 1.74612476 0 0 267572.966 267572.966
119 222734.136 1.73741521 0 0 278357.541 278357.541
120 233636.258 1.60039202 0 0 289154.462 289154.462
121 244408.776 1.30962393 0 0 300117.561 300117.561
122 255187.263 0.995305708 0 0 311341.508 311341.508
123 266142.031 0.845988113 0 0 322782.291 322782.291
124 277376.124 0.99539036 0 0 334249.714 334249.714
125 288470.049 0.639026359 0 0 346097.303 346097.303
126 300750.798 2.37071838 0 0 356804.224 356804.224
127 312171.842 2.8155993 0 0 366912.363 366912.363
128 323153.307 3.10142497 0 0 376421.87 376421.87
129 333624.254 3.24190322 0 0 385365.175 385365.175
130 343657.554 3.47642969 0 0 393627.361 393627.361
131 353373.697 4.1956859 0 0 400765.876 400765.876
132 362768.486 5.79018655 0 0 405906.708 405906.708
133 371529.699 8.47846842 0 0 407771.66 407771.66
134 379054.594 12.4684437 0 0 404623.584 404623.584
135 382874.065 15.2888593 0 0 395271.767 395271.767
136 383380.613 19.235404 0 0 379053.561 379053.561
137 378464.619 21.9949792 0 0 355806.941 355806.941
138 367099.085 22.8741675 0 0 326325.834 326325.834
139 348592.683 20.8872294 0 0 292605.65 292605.65
140 323711.872 16.5901521 0 0 256935.422 256935.422
141 293865.847 10.6636248 0 0 221660.92 221660.92
142 262098.846 6.35831049 0 0 187024.464 187024.464
143 226316.663 -3.00801774 0 0 158028.794 158028.794
144 193621.199 -7.48646958 0 0 133257.556 133257.556
145 163614.336 -10.288636 0 0 112544.785 112544.785
146 136995.984 -11.4307109 0 0 95313.7399 95313.7399
147 113869.891 -11.3005411 0 0 80868.5297 80868.5297
148 93933.1874 -10.4652286 0 0 68630.7378 68630.7378
149 76720.6545 -9.45886854 0 0 58257.0926 58257.0926
150 62080.274 -8.06698176 0 0 49195.1936 49195.1936
151 48676.3515 -8.35679768 0 0 42394.6322 42394.6322
152 37774.7696 -7.82317693 0 0 37291.5284 37291.5284
153 28866.8027 -7.25161206 0 0 33721.7734 33721.7734
154 22011.6207 -6.28718481 0 0 31377.4003 31377.4003
155 16667.8124 -5.4830167 0 0 29892.7574 29892.7574
156 13036.2623 -4.09512544 0 0 28921.1087 28921.1087
157 10168.8785 -3.27424992 0 0 28196.0858 28196.0858
158 8409.02874 -1.99187609 0 0 27553.5842 27553.5842
159 6612.13342 -1.84381128 0 0 27112.6914 27112.6914
160 5581.10841 -1.20468192 0 0 26913.0317 26913.0317
161 4421.14484 -1.47534286 0 0 27023.3541 27023.3541
162 4060.02977 -0.999718747 0 0 27426.7096 27426.7096
163 4139.70106 -0.429359706 0 0 28005.8277 28005.8277
164 4503.16855 0.120010053 0 0 28582.7993 28582.7993
165 5015.95248 0.62009989 0 0 28999.933 28999.933
166 5532.92421 1.02121063 0 0 29172.8146 29172.8146
167 5852.07548 1.11297949 0 0 29222.4271 29222.4271
168 5976.94113 0.955368733 0 0 29312.787 29312.787
169 5974.07769 0.606997465 0 0 29632.2307 29632.2307
170 6023.54893 0.260240442 0 0 30273.0518 30273.0518
171 6318.82224 0.132838727 0 0 31160.6567 31160.6567
172 6961.33079 0.363680335 0 0 32055.9519 32055.9519
173 7886.68145 0.934559269 0 0 32638.3951 32638.3951
174 8863.10742 1.66041868 0 0 32638.0859 32638.0859
175 9603.60502 2.32854941 0 0 31904.962 31904.962
176 9690.03948 2.42622789 0 0 30697.5369 30697.5369
177 8458.39281 1.04229049 0 0 29318.3969 29318.3969
178 7481.19015 0.670458038 0 0 28109.1492 28109.1492
179 6041.43159 -0.31731294 0 0 27385.163 27385.163
180 5069.27871 -0.647302176 0 0 27298.5682 27298.5682
181 4527.10025 -0.719657779 0 0 27788.3452 27788.3452
182 4478.52117 -0.52566262 0 0 28621.0592 28621.0592
183 4867.70533 -0.120431209 0 0 29536.8661 29536.8661
184 5635.20458 0.569814452 0 0 30185.0386 30185.0386
185 6385.71002 1.07729243 0 0 30515.8423 30515.8423
186 6943.58685 1.30475913 0 0 30607.7134 30607.7134
187 7233.29715 1.21901555 0 0 30639.8559 30639.8559
188 7330.21005 0.937211315 0 0 30784.2623 30784.2623
189 7387.19456 0.632798915 0 0 31132.3391 31132.3391
190 7566.7791 0.484550474 0 0 31645.0254 31645.0254
191 7935.20622 0.550008996 0 0 32198.4847 32198.4847
192 8521.95671 0.922976349 0 0 32539.4508 32539.4508
193 9083.92552 1.29064821 0 0 32573.7155 32573.7155
194 9467.72331 1.52931655 0 0 32301.5364 32301.5364
195 9549.81827 1.51216264 0 0 31853.8882 31853.8882
196 9327.23446 1.23037807 0 0 31436.0189 31436.0189
197 8923.43013 0.79835335 0 0 31236.0815 31236.0815
198 8534.07872 0.39873923 0 0 31343.1591 31343.1591
199 8323.27802 0.161182904 0 0 31739.8946 31739.8946
200 2240.88077 -12.7537514 0 0 42300.924 42300.924
201 10869.9102 -2.05873677 0 0 48197.027 48197.027
202 12569.9514 -7.57743733 0 0 59215.607 59215.607
203 17201.8875 -11.5835965 0 0 75630.5695 75630.5695
204 26183.8285 -13.3064327 0 0 96762.3182 96762.3182
205 40140.6694 -12.437849 0 0 121095.397 121095.397
206 58758.8872 -9.25461804 0 0 146640.248 146640.248
207 80877.1631 -4.56260701 0 0 171417.043 171417.043
208 104790.903 0.519718684 0 0 193910.536 193910.536
209 128069.353 3.58234553 0 0 214361.072 214361.072
210 151698.095 8.33427233 0 0 230660.129 230660.129
211 171718.635 9.01805164 0 0 244705.536 244705.536
212 189143.351 8.16328852 0 0 257489.796 257489.796
213 204454.493 6.36455142 0 0 269950.457 269950.457
214 218442.967 4.35364239 0 0 282709.294 282709.294
215 231896.929 2.73269685 0 0 295982.649 295982.649
